stop_id,closeness
15757,0.02229845347074477
8347,0.027773950955444982
16864,0.01738604398698298
24480,0.017815835027109074
29629,0.01635934471928133
30000,0.019413749789350405
30235,0.010356216373836068
8517,0.02055359316809298
18295,0.017989397160328584
23151,0.018804206633664316
31438,0.010689762188075562
31929,0.014462068849110903
19284,0.0248466229870683
25409,0.026862694381740656
16256,0.016327177145524945
16507,0.01766102529021719
30808,0.022059273133353288
19662,0.018307421523406097
22174,0.021904399734124145
23478,0.016329899952710114
24990,0.010431973019473675
17912,0.02224475887583566
9899,0.02186108665977777
30306,0.02374679325618094
25833,0.016971562203270018
32362,0.015282706094688342
6252,0.02828172384626493
5135,0.026311193340920823
16825,0.02024556366815529
22687,0.018158722253276357
32009,0.013653158581402066
11422,0.02070261119593106
16020,0.022627040873589625
10340,0.028513606828789406
22183,0.02228420859280644
22907,0.025884010029605463
17460,0.016914834812306902
3115,0.020538381559352913
21263,0.02020721646293378
15202,0.024684711288452257
19018,0.027889840318508528
23539,0.016166063883605284
26124,0.02139690963009209
26585,0.020896273149912353
23673,0.024974176894195402
20907,0.019953365975210028
27541,0.01772778175780351
28720,0.01179740713489697
29908,0.009540923525764113
28548,0.019375144864858754
55,0.013283168194035607
29956,0.018872496045572625
21303,0.019491755566077035
30226,0.0208892044761928
28302,0.01451213031594503
29890,0.01798118592669542
30811,0.018212978524122996
25240,0.022843840711326772
25426,0.026124821343496904
1777,0.014322384772658653
16618,0.020307042362010173
17531,0.01863752601762741
25929,0.023412816335174388
32510,0.01957469411416977
17378,0.01834203227416314
24767,0.021686891840799326
15524,0.015989390947548407
23144,0.019002641989615012
24193,0.01470858041652674
31359,0.022770798763543466
32632,0.015512586366485843
16787,0.0201524109686505
27996,0.01314361428779616
491,0.021056883845381125
15003,0.02470909274426116
31358,0.01932619814251961
28822,0.011155486767862694
27700,0.020535889496571858
31302,0.020634089219218946
28300,0.018875172449875945
25693,0.01523589576597913
19586,0.018845203745121678
21569,0.01962549926273746
1895,93.8972602739726
30420,0.01697036468520215
14993,0.01942811145265133
22963,0.02104524674319856
4465,0.022807773509442374
21731,0.021478808693049977
31486,0.022315476936550078
19642,0.01955367025343177
20513,0.017859213277489367
32127,0.020409773585355104
16147,0.02288846444098653
3149,0.02185070306697227
17899,0.02156286324120868
32074,0.01615558575046461
16195,0.020933925817337794
30854,0.019602544083918164
26008,0.016418396652366888
787,0.01734515065824018
20522,0.015944257322565037
20311,0.013344599034173815
1417,0.016922978167642287
16022,0.021389831989415083
22648,0.023008549533249864
23406,0.02100931772206216
16468,0.019124585324751055
2137,0.019276142802907802
16135,0.01939093043650457
22084,0.019321649295645615
20435,0.02265568449616759
22442,0.022276893877226023
15762,0.024856579224113547
23828,0.019794389014828825
24857,0.021301622522010174
23941,0.01982739793785805
25127,0.013598282781592275
25754,0.014187252274162001
15852,0.017174764409187603
28161,0.013562363723422358
6255,0.027541385406621665
28321,0.013579196461029024
30521,0.01766047925096586
24518,0.017191499180491305
29699,0.008257488600702328
14910,0.022752318549056315
20490,0.021959486517397476
21399,0.020387464438307433
14888,0.0188897891244199
24643,0.022229501072639504
25482,0.015255172782163389
18878,0.016928808611477112
26131,0.02122004829422327
18603,0.01825335534725181
8531,0.020906247474216034
26429,0.011748342600146715
17626,0.022621850902712345
20277,0.014054285690852873
24162,0.025109254286834172
31003,0.01645969481908023
13413,0.018216560340279873
526,0.015323773254208755
18301,0.019915740538970002
6060,0.0285058991345718
31872,0.01928612226408299
24988,0.010648867028594022
16416,0.020308185491994642
22238,0.023500350559609706
28849,0.014066471233455813
1951,0.01570868406397602
31349,0.021573008954002548
17136,0.02647941080461946
18066,0.023653375984982204
15669,0.01832560464870689
16240,0.01994027662424746
17630,0.02420904294019171
14826,0.01716801082001703
21671,0.021332781431190148
28082,0.013651173628509634
15796,0.017655043451832084
1399,0.02536801102876546
19628,0.018486180201488442
17047,0.011448466035827711
21968,0.0263179618313723
22431,0.018757200362309916
23701,0.02052257797950886
29722,0.015226300882989948
31154,0.013110994432920083
31563,0.020388010202184694
30496,0.017852677966808006
24175,0.01095569214097512
31568,0.028002867898937203
15731,0.01821384964705601
25166,0.014284389493174565
2100,0.016958797383874482
17177,0.02703384900563
9365,0.02119947360851876
26363,0.011393688549795963
28610,0.015603782969806584
20757,0.019000376986106952
21316,0.0262409867790141
17027,0.017839528825107812
26322,0.010496559465317863
27543,0.017107936365315404
255,0.01829559619167603
15579,0.016810421995668946
16270,0.021566628595880176
28698,0.025495013138979342
15961,0.022248152343610533
15501,0.019733129894058038
21442,0.027119629832581933
28881,0.01479138951018695
32625,0.0205703087722036
27758,0.020002130214465907
23520,0.015340629336198022
19983,0.014562818020544526
2356,0.010669578509232077
18830,0.02488148218058268
21925,0.018459272185731866
29662,0.012298365211837076
30595,0.023456722526598202
31268,0.01662966871671701
19305,0.019959902566439584
22486,0.024377622875026674
1131,0.022034879048460982
20428,0.012191879135958707
22602,0.023404382453115262
24324,0.020407069607920485
28672,0.021665231167969153
32278,0.024108653369302575
15036,0.018118882283436468
16709,0.016880925994335674
26182,0.018962478940568833
4349,0.02481931811598401
29563,0.020635580081223716
30722,0.022044516770170355
22196,0.018513916836603778
18639,0.02492858194937183
30979,0.011278328480802818
32461,0.014409655068027783
23414,0.024739235572238064
24890,0.020216454238317916
20038,0.01562005072614037
31122,0.026420163273486945
15392,0.01994837200097785
15563,0.017150956945580834
31922,0.010640973297048408
26017,0.013287494111785926
2449,19.584285714285713
17659,0.021520247147692094
302,0.02458806163426581
16984,0.016420087867652342
17382,0.022061616103096898
22558,0.016420048533107197
18026,0.018225981429680602
15941,0.02880126726416323
19830,0.018157447546843935
23176,0.017188546151666446
24220,0.016035849932798923
27374,0.021366928564414845
28662,0.019649127836144992
30476,0.02146663347003456
3069,0.025802068080268917
19093,0.017623563561942154
15837,0.018827966307705196
3053,0.02033970225607639
18858,0.018492489154598234
20462,0.013948098301077063
22659,0.021494872840164318
24224,0.014864217235075606
545,0.01771108541603416
20909,0.01939254881379956
3574,0.016507062672412653
23168,0.015179246651408806
17669,0.0222140482101074
23726,0.019487460872976838
1189,0.012442163769333955
18809,0.021770235011822847
20940,0.0190448009179958
19519,0.017840411023081006
23998,0.020840744423059967
17744,0.027036781382506658
25373,0.014159937365336507
19639,0.01837490215421568
23979,0.021094403958835984
26517,0.018066374719463162
23780,0.020209063342566398
26672,0.018798791633584687
27291,0.01638468452102078
19512,0.017432050100136695
27912,0.018203353326171852
29281,0.013030489387123112
27831,0.023202244909012133
27575,0.01953216274285193
30716,0.02072476979616889
30780,0.01686620103862039
26783,0.01153190347488074
30913,0.023271565538595253
31091,0.013492990711696452
32407,0.020509897383189035
17203,0.023677642771401677
28880,0.015008331271498731
32534,0.009510674446887229
24457,0.017776469550874755
26834,0.013558353138280565
18119,0.019695282700361322
17741,0.025712201151225404
18670,0.019226642693553207
28952,0.015618965153836952
15229,0.024280476789288182
26568,0.02319180394983032
23951,0.022845135014431313
28426,0.01173954966851122
30925,0.013073871330752065
31089,0.01816052638899744
2083,0.01668045652544229
29236,0.011054619934441564
22661,0.020665598388840065
18905,0.018879747480450945
19643,0.019184320047467514
21931,0.0170952854223068
22578,0.0213194448764284
19099,0.01705591663266017
19371,0.01510845043879419
18872,0.017002482965270734
5150,0.02516973829641135
30580,0.010963533794299186
651,0.026975387836380666
32544,0.008482420741433738
15712,0.015779889590268475
20846,0.02062074318307622
16076,0.016097082704648064
9898,0.021602277938068952
31055,0.015580569124355877
1594,0.009485142664599294
9941,0.014306436800801469
15664,0.019227613484154644
23690,0.015803920257584647
23355,0.018746299352788424
527,0.017234984919859645
15544,0.019302360945279234
22466,0.02329034526930258
23320,0.024847478639759592
23889,0.020686990992731108
23693,0.01905229130590678
2149,0.013551424041248364
24214,0.018024923805942478
30218,0.015931620355843765
30743,0.021325281713364817
2091,0.016789299133408122
31958,0.01068308964085524
18827,0.023517605180769396
3116,0.019977208873966822
20466,0.014966222559923843
20812,0.02334217596959677
28037,0.009669117154377904
23813,0.01681611324411516
17400,0.016915252229620016
15862,0.02014482999814848
19960,0.01454143923017033
25201,0.020762749727762472
18447,0.027184808710878087
21177,0.013091162581945101
24223,0.015084644120575922
19106,0.021865759009317948
26015,0.01713245944334816
25925,0.023172242665391057
21837,0.019287370423311984
23895,0.019692538411151587
18887,0.017192598742378145
22640,0.018089212316340197
24562,0.018063208713136377
16509,0.017447624671799094
15704,0.017284072026002385
18627,0.018934402908182855
18480,0.0202177064576024
19907,0.017171860144975643
20797,0.022266147789139955
21768,0.022465962649046562
28622,0.015369557759446073
23483,0.016043412826772335
15075,0.01466295734169322
22767,0.02482826318067637
1091,0.01719824969013293
15839,0.018221015374023257
17866,0.02477285376625442
18625,0.017930808972598262
19363,0.013209127006685983
29032,0.015762471772654312
875,0.017784402550970104
15067,0.015223544801685262
27426,0.0170018925441697
28085,0.014014760019341984
24337,0.021170467899924793
18815,0.019823900025884297
210,0.019101961194133835
17072,0.018490867866300328
19514,0.017195445320515874
16750,0.010483323341204684
20750,0.02075033602557427
22109,0.019655579308377098
21173,0.01232615349203552
24420,0.021513796669590832
18283,0.017200321196456803
27833,0.02389634747928309
32039,0.017188977187522728
18396,0.02624681463725635
31043,0.025122690504726194
26724,0.011532417626790137
21624,0.021103073946193242
19436,0.014783525788404384
30341,0.01830370613666162
22264,0.020746190957572384
24589,0.018842147364312212
16890,0.011875422838337805
24866,0.021076858504156488
22757,0.017758324092976983
13520,0.02375308847328059
24522,0.018383649561428798
29360,0.011169838746605416
16961,0.018890023383448598
898,0.02203353327290144
22855,0.01807468779005991
23391,0.021597377247527777
19968,0.01362823905535795
19900,0.019230688301249455
17138,0.027351426627588448
25100,0.022551480676034467
26831,0.014111807431319586
24688,0.02209066049608511
25904,0.020398810205803447
31479,0.020275326780469193
21194,0.026846702177659408
23845,0.019338738982744807
15595,0.018725046816031776
3142,0.018749658077575358
27512,0.01531947514398675
30669,0.02369057267626225
24630,0.019414107197480372
26255,0.02304878089787519
18178,0.01712552513988115
31403,0.015216025608296947
20571,0.020181039038658855
28876,0.016251883447357722
23415,0.02531601156015992
28403,0.017828184110561012
32558,0.00759850368950615
25048,0.022264990580133828
30686,0.014082148778328139
617,0.02076073738553124
17547,0.021231945334981215
28816,0.010802509264753277
30919,0.0198104932464556
27483,0.010818194516014226
15041,0.018921727896470862
3582,0.029046399233847987
22864,0.017899203551377463
30323,0.025912631580937043
30582,0.01096306034841244
24765,0.020824630453572572
6066,0.02712998804689417
18089,0.023456642255834645
18206,0.01897667954480332
29501,0.01391131221352124
29621,0.015929287858928953
29301,0.014316222580763066
17923,0.02456673553978184
21814,0.016416057056844895
26598,0.018085918999251972
21468,0.02332994108377268
31221,0.011474847241985435
10185,0.02232707065705984
15655,0.01886262849469097
18414,0.01840223151722768
19758,0.017672408792245745
19835,0.017244936210466466
22452,0.018313364387726613
21584,0.024855407487988396
21771,0.0223036775280972
18470,0.01788185635295698
29591,0.016691098405524657
29987,0.01500369921243986
30955,0.009859965332968922
15370,0.01674668034839545
28906,0.011458293283496013
23374,0.022255809498452857
20755,0.01938774932965255
20912,0.018695501569663892
16720,0.018038585124384526
23290,0.02335004803204862
24129,0.026817030349859647
27638,0.020206561199688108
29837,0.0178412700891608
30150,0.019128000915308817
16652,0.016682912700991433
30211,0.019627297534883587
31143,0.026713823609649634
19969,0.013519217228545675
23059,0.02226245960473538
414,0.019283111066724992
31341,0.01919933896797776
31418,0.011402407073168704
21857,0.016054065511454725
32201,101.54814814814814
18013,0.027500115344418433
12374,0.020961709597218357
22962,0.02144208962227262
29733,0.017132523676100447
21792,0.02270220679559237
18300,0.019595679202050336
6248,0.02186589851313804
4630,0.015894400612170363
16602,0.02251496179896335
20496,0.02067943927630259
32582,0.009423903815550232
19049,0.018292935156088416
20082,0.019488568999684406
16187,0.02329153237521301
24024,0.019100923208966246
2127,0.017636781869455137
19833,0.017904019099013443
1169,0.025654365022184877
28826,0.011403905727490825
31018,0.014686268355157227
2903,0.025218400657823332
17653,0.022469313464050573
24994,0.00973866368115662
24460,0.01694016756048736
17762,0.017780481288277514
394,0.018307641560710085
17320,0.0244779967645977
30868,0.020744621288469628
29790,0.017532237499216684
32326,0.021434378811094782
23125,0.02242737156898351
24177,0.011808554806544363
19407,0.012743915986275355
24958,0.016320879272638093
28389,0.016182207716324448
18787,0.016835008565481417
18798,0.018768525173700243
26046,0.01838194870914713
17816,0.02133142047125494
748,0.02366632024886839
26292,0.011856165828919739
367,0.018795002988774272
2321,0.021410109244813017
21753,0.01954697890882544
24666,0.020046823202198145
24786,0.02119452458033017
29038,0.016268720480383546
26507,0.017051101064061342
3128,0.020137373048911975
32427,0.014614453053374894
23824,0.018124439767207574
24852,0.019843900631403417
18032,0.019642230293651988
23050,0.023194707634001083
23479,0.016542318724109262
29957,0.018304854812284777
19164,0.013728398226694319
15726,0.01980848951778487
16385,0.019012208364595048
16522,0.017683282339161974
18756,0.011691632240215325
1607,0.018827035452616544
19444,0.016634753760990537
20065,0.01898201354176763
21204,0.02735846797368925
32292,0.022760175586561387
11506,0.022927739738628116
18773,0.014563374955116887
23648,0.014865490569863684
23412,0.023201695150475068
30590,0.021320771149694863
21014,0.01809169502910587
30233,0.010796681530578653
28021,0.010685671036601287
30920,0.019413447377364904
23810,0.017473621955913805
23180,0.018766161499321712
32159,10.9672
26263,0.013353008785771336
26262,0.02661977929797104
19630,0.018020611509845675
519,0.02038516042403037
29256,0.013976496160006362
19992,0.01620495144070281
31307,0.024207974204530806
715,0.016526305384038594
22179,0.020210791374330864
582,0.021071156846319963
16765,0.009680786156948925
24626,0.020252143545137064
17215,0.013417636033531856
21716,0.021785180229500017
23436,0.01735867978307032
24800,0.015907015493936676
24859,0.022227662893147024
30039,0.016656622553569953
18779,0.015888340051504694
15617,0.01780630111079938
20066,0.01848603063430184
22912,0.026249327443557915
28446,0.016559243171682714
19566,0.016108279977862718
20710,0.018564058120167374
11468,0.019814874236471856
19645,0.018828742090596068
21703,0.017550777424289947
16703,0.013522124242962261
19914,0.015745218950311078
21376,0.020593979089051796
22329,0.026260188297943663
1605,0.017204120254403623
23275,0.01689523940981893
25905,0.02008459292402313
13406,0.0177026690237512
25,0.02311512034734224
23591,0.02144645036137793
23140,0.018970744728695796
15775,0.024868618448382514
17218,0.013778844965128234
23566,0.017679131944175776
18256,0.018361513817009012
17401,0.018140172496380964
1964,0.016219215552653
25034,0.023055913407041394
22353,0.018390678157095483
26479,0.012834375792844993
20620,0.01770184611053937
21403,0.01888718663720179
22514,0.017997403248696045
30870,0.021280294810240744
2706,0.0185501167078245
16288,0.026660832360949047
28964,0.017480083237277243
30364,0.01824014348362924
21392,0.024885321309088798
18253,0.017346686996627843
21430,0.0250214459106755
30084,0.019050305647000297
20300,0.014452829313445801
31535,0.009469352907980325
31319,0.010574497019101048
877,0.017180920393021857
30586,0.02226473745669753
24031,0.020442338261126305
10848,0.021792695178868924
20525,0.016942910215799953
24908,0.018038964901061362
32005,0.020234537014486978
30201,0.024274242813255305
16163,0.019390656162039065
23191,0.0215872765923943
32406,0.020933350435494314
217,10.25355272999252
30668,0.011824555986154514
30759,0.023525434548702574
16939,0.012224853843931358
10909,0.021146628864246016
19205,0.01733896416479162
22657,0.022396301318390485
2217,0.011823648331631386
15750,0.021654998546750407
17538,0.01885977402389079
24445,0.018734719703502458
15818,0.018949582968182836
24575,0.022529503312292212
1892,71.77486910994764
16120,0.019415894435545433
14781,0.022635820703297213
22447,0.019847750424202414
24222,0.015311706994531613
19629,0.018247232767020012
23099,0.01954249269775922
24272,0.018050888521378237
24845,0.022762518638067816
21983,0.019925958979472295
25348,0.014370774149588553
29441,0.022429719992539243
15535,0.01782723357330115
19898,0.01988206220015199
486,0.02090341035579559
29972,0.013938993390950687
32281,0.023549560754053192
24862,0.022038456777520744
26852,0.0120373915150834
21662,0.021404025374441634
32161,11.424166666666666
26076,0.01488736468993797
20616,0.016434575786783288
20934,0.018567377000777423
16931,0.022648311000018174
21825,0.019998745428472648
22727,0.019628365414903183
13115,0.01919866677870207
12319,0.027613281124109705
31133,0.010619623955777
23774,0.026509518791031354
31303,0.011100512717532478
32289,0.01424931996370368
22524,0.02445659930353371
32421,0.019174043360835384
3839,0.02053875080527964
29721,0.014094484141263559
15654,0.019231821376515267
15427,0.01740885084314002
23489,0.017580081123052874
23132,0.021817145930908922
25068,0.014429660536157305
18071,0.019934129690351382
25406,0.027519326158917133
30813,0.017934914145543743
19191,0.017926916659256508
17451,0.01783238159657635
27901,0.016409022628388125
5195,0.02564644608989445
21175,0.027778903514459864
25344,0.014175604187433563
31964,0.015389485666303325
21512,0.0232660757229387
31604,0.022250391155027235
15287,0.01350906582577848
24555,0.020930346177452205
28109,0.016164615186885306
1934,86.22012578616352
19760,0.018143677704544853
31059,0.028720112458650287
31326,0.02412044563618577
17529,0.017080397101478167
9948,0.01417104698701151
23193,0.020707896159923144
24009,0.021539926403811162
14927,0.02261550669193981
15629,0.016804940596146963
17735,0.019080877645211755
21130,0.019838300988224943
20331,0.013200338168995912
20567,0.020938593972421968
15327,0.01858797049571537
21428,0.025355530442727647
23756,0.018238347759220282
27102,0.017784402550970104
32503,0.02468920133342218
13401,0.016475282269452406
17386,0.02071133752726965
16700,0.0128408073344998
18180,0.016425950821597087
22488,0.025333274199569062
17314,0.024840274984326473
689,0.02070286131091442
26053,0.02397705310841182
27924,0.020470971210130213
2075,0.014509611334198399
19361,0.012895451740589679
15567,0.018382589573052992
2666,0.013052945886784333
19101,0.023233348642588768
32635,0.014679569068073838
26016,0.013380743598052575
18813,0.020153477500257266
30757,0.022289317256539327
20271,0.012695881363105541
18349,0.019318926460122742
27451,0.014839856418516642
604,0.020876035121808596
596,0.01897405306202103
18734,0.010749012249749682
1938,0.022740090502541235
32517,0.014934136850682598
16704,0.013703902148400796
19443,0.01636930704182299
22795,0.01682213861668004
17668,0.022658942340272555
21896,0.019245212562102276
15267,0.011498157308949758
20843,0.01735158314685244
14656,0.0175225790618665
21635,0.022416369885637107
23488,0.017055067876905926
19031,0.02533575559099822
19419,0.012294714411783697
2667,0.014207984412569439
21037,0.018957942380798946
23662,0.022563840905911303
24325,0.021057530728419448
25069,0.023190587757656752
16670,0.019443404361540382
21961,0.02487308539475069
29508,0.016257106332314274
29509,0.0210630308393869
23791,0.024028787570724457
30442,0.016846573174268454
19768,0.018229835015272422
25465,0.020873778277201462
26543,0.017274053763901523
27335,0.01706740435767224
30752,0.020476872590505867
30820,0.023880487817624075
28686,0.01807585556720265
15952,0.02672898034467497
16319,0.023346787240927126
31859,0.018167361299770077
16803,0.017177518989371966
20697,0.016868982065401297
23251,0.021126912502619867
29515,0.017381503007434906
21407,0.018616519258163825
23462,0.01622004072461899
101,0.01983534450328443
29698,0.009672262077451473
20473,0.0166862835073694
24682,0.018297452050772125
32595,0.010824054049999567
24242,0.013355519466285814
2850,0.024841265239261848
15600,0.01744340658571623
21913,0.019569412960435784
23259,0.01804744282913973
32169,14.445732349841938
18607,0.01595598573516951
15846,0.02231064674673697
20322,0.012314759835683428
21722,0.018809986073283342
30549,0.01948610358948555
16125,0.021394705711601427
21505,0.023950202307493413
17548,0.020677879691513606
26502,0.017590841316727533
1308,0.02135281757818645
32454,0.00923284979125233
19966,0.013863396648474056
30030,0.011275814533454847
21629,0.019465158941563348
22785,0.019564385938873604
6115,0.029331404864960855
16372,0.019078567402634455
23049,0.0231476713027298
4332,0.020687178295439285
23186,0.02155127013995985
25975,0.02093673925062082
23973,0.02569971692630711
30307,0.02290157950568405
29569,0.018292032044747362
21215,0.025427862883555634
1423,0.019567653209058015
2713,0.01889340777318539
2906,0.020828838574601855
16332,0.020102086751743846
23457,0.015498100750655693
20701,0.018063851346454628
18096,0.02076356735323207
21560,0.022357584356703687
14996,0.027013286935137767
23055,0.02353868369496723
18810,0.021456923375509463
30137,0.01624593229538231
30961,0.013161861420739844
16866,0.01681429822474176
1738,0.018964079054576543
30710,0.01846842356263152
31599,0.023150173005706064
32372,0
22984,0.01765888682932233
15574,0.02415563637388816
25261,0.01406310908680577
22062,0.016538806296062608
23915,0.02003009847754303
25073,0.013924382346129938
31790,65.28095238095239
21335,0.018734924528688666
16757,0.01006779919921743
119,0.02526878846582751
30809,0.019395182683125244
22439,0.021388964299198985
23150,0.019032347632930723
47,0.018989086365783354
24153,0.019941988001931792
1079,0.018039914412719134
16698,0.012525262492371002
17629,0.02365284544990269
15571,0.01943888287041501
21741,0.017263068819313884
30726,0.02071052400994661
18745,0.010815011162915453
30393,0.014693776929837725
17695,0.018639223812087692
32202,93.8972602739726
24604,0.01819946260540793
32153,55.05622489959839
17473,0.014419446109831393
23455,0.015214387579004611
19580,0.018751786747497185
24531,0.01852750338884782
21433,0.02629721279085381
5277,0.02705583065090696
31558,0.019383007031270987
25291,0.015982512387059167
22867,0.017448490741824956
18086,0.023060373467365763
21920,0.01990602393543647
23166,0.014772215433619318
27322,0.02130744960288472
32285,0.01337206410085086
30923,0.014123700081801867
1799,0.017484475178779366
25281,0.015907679989788637
130,0.02444321219004691
352,0.02032019613161807
1674,0.018644445834682014
6250,0.022248405090079342
21332,0.01832357163288165
23370,0.02075768817285708
27572,0.019663981020220524
7,0.025315964809904046
24797,0.016013353611385613
26584,0.021199211350369198
4331,0.020633343868996554
18811,0.02078755870146373
30894,0.02063800319152139
27813,0.019749419071176565
23786,0.022029709334464628
19337,0.013604058294317633
19131,0.01712563210809298
15467,0.016760951348126267
15916,0.01762016582929428
17855,0.02281266952664002
25913,0.020719789371227166
17419,0.022298127048413725
26550,0.017682187540306978
27750,0.017195272773796056
29514,0.01527812449849325
24526,0.01999197929199023
31492,0.016128064526375604
31449,0.01971009241846529
586,0.022673257992865094
24088,0.026199362836999793
25648,0.012545941078279204
27230,0.018329696541839146
19759,0.017824544797349656
31315,0.009761985295426628
29816,0.02373211738474109
29896,0.019315061351983846
32131,0.02511201398022399
29206,0.013933255751317455
32509,0.023072016533626845
31056,0.019681455873570085
8345,0.02409738091052909
23614,0.017122680275881364
25410,0.026469287787133557
1939,0.020876734524810252
17115,0.01153248553707363
20743,0.02283782793248439
277,0.01887265193180019
22474,0.024715329309362582
27772,0.019574079230115726
31208,0.027232005403096848
31786,0.018832156294945994
19011,0.026019898797796783
30292,0.016616224484477665
21523,0.025014369257998888
21009,0.018941309435974808
24885,0.01857938012715132
32597,0.011179995563558549
24588,0.017925580531739482
16278,0.02009928687044031
18747,0.01055990855114573
4339,0.022545917427571508
16903,0.02180545128329113
18128,0.01759397936567217
22913,0.026249629012647078
23163,0.01536110186688539
24019,0.02230153681974131
24205,0.01844186487624485
24708,0.02216824841892152
25218,0.018137244525354305
26578,0.023414095938186375
29914,0.013036090066839796
817,0.01983152820954963
17828,0.01974859401650302
2065,0.016184863274563
246,0.02372932403708345
17989,0.019963274215790923
22784,0.01919880121279173
23800,0.021078640905079233
24008,0.02059936349183929
26884,0.011098652439493359
29226,0.010071060888448436
2692,0.013407793909815984
31525,0.016001858265253358
16336,0.021614232693951043
